Continent,Country,Location Chinese,Location English,Current Location,Latitude,Longitude,Business Name Chinese,Business Name English,Sector,Sub-Category,Name-chi,Type-chi,Name-eng,Type-eng,Town-chi,Province-chi,Town-eng,Province-eng
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.515198,-122.67837,勝昌隆雜貨,"Sing Chong Lung & Co., Gen. Mdse",Retail Trade,General Merchandise Stores,勝昌隆,雜貨,Sing Chong Lung & Co.,"Sing Chong Lung & Co., Gen. Mdse",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.52598,-122.673809,勝利洗衣,"Sing Lee, Laundry",Other Services,Laundry Services,勝利,洗衣,Sing Lee,"Sing Lee, Laundry",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.587978,-122.662797,泗隆什貨,"SUE LUNG HING KEE & CO., General Merchandise",Retail Trade,General Merchandise Stores,泗隆,雜貨,SUE LUNG HING KEE & CO.,"SUE LUNG HING KEE & CO., General Merchandise",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.525324,-122.67448,萃勝堂會所,"Sue Sing Tong, Society",Other Services,Overseas Chinese Associations,萃勝堂,會所,Sue Sing Tong,"Sue Sing Tong, Society",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.512215,-122.681182,信和洗衣,"Suey Wo & Co., Laundry",Other Services,Laundry Services,信和,洗衣,Suey Wo & Co.,"Suey Wo & Co., Laundry",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.521043,-122.671848,廖致和雜貨,"The C. Gee Wo, Chinese Medicine Company",Retail Trade,General Merchandise Stores,廖致和,雜貨,The C. Gee Wo,"The C. Gee Wo, Chinese Medicine Company",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.526002,-122.672492,同德昌雜貨,"Tong Tuck Chung & Co., Gen. Mdse",Retail Trade,General Merchandise Stores,同德昌,雜貨,Tong Tuck Chung & Co.,"Tong Tuck Chung & Co., Gen. Mdse",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.526002,-122.672492,同源理髮,"Tong Yuen & Co., Barber",Other Services,Barber Shops,同源,理髮,Tong Yuen & Co.,"Tong Yuen & Co., Barber",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.526002,-122.672492,叙羣山會所,"Toye Kum Sam, Society",Other Services,Overseas Chinese Associations,叙羣山,會所,Toye Kum Sam,"Toye Kum Sam, Society",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.526002,-122.672492,聚和雑貨,"Twin Wo & Co., Gen. Mdse",Retail Trade,General Merchandise Stores,聚和,雜貨,Twin Wo & Co.,"Twin Wo & Co., Gen. Mdse",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.521952,-122.677062,偉士頓古玩,"Western Importing Co., Chinese & Jap. Goods",Retail Trade,Arts Stores,偉士頓,玩物,Western Importing Co.,"Western Importing Co., Chinese & Jap. Goods",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.518606,-122.691085,永泰洗衣,"Wing Hi, Laundry",Other Services,Laundry Services,永泰,洗衣,Wing Hi,"Wing Hi, Laundry",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.528642,-122.66024,永同源雜貨,"Wing Hong Yuen & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,永同源,雜貨,Wing Hong Yuen & Co.,"Wing Hong Yuen & Co., Gen. Mdse.",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.588378,-122.663283,永利醫館,"Wing Lee, Physician",Health Care & Social Assistance,Physician,永利,醫生,Wing Lee,"Wing Lee, Physician",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.526002,-122.672492,永茂隆雜貨,"Wing Mow Lung & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,永茂隆,雜貨,Wing Mow Lung & Co.,"Wing Mow Lung & Co., Gen. Mdse.",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.587978,-122.662797,永萬源雜貨,"Wing Mun Yuen, Gen. Mdse.",Retail Trade,General Merchandise Stores,永萬源,雜貨,Wing Mun Yuen,"Wing Mun Yuen, Gen. Mdse.",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.526002,-122.672492,永安雜貨,"Wing On & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,永安,雜貨,Wing On & Co.,"Wing On & Co., Gen. Mdse.",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.521099,-122.679848,榮生源漆器,"Wing Sang Yuen & Co., Chinese and Japanese Goods",Retail Trade,Lacquerware Stores,榮生源,漆器,Wing Sang Yuen & Co.,"Wing Sang Yuen & Co., Chinese and Japanese Goods",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.524498,-122.671468,永盛雜貨,"Wing Sing Lung & Co., Groceries",Retail Trade,General Merchandise Stores,永盛,雜貨,Wing Sing Lung & Co.,"Wing Sing Lung & Co., Groceries",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.521952,-122.677062,永華隆漆器,"Wing Wah Lung & Co., Chinese and Japanese Goods",Retail Trade,Lacquerware Stores,永華隆,漆器,Wing Wah Lung & Co.,"Wing Wah Lung & Co., Chinese and Japanese Goods",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.525324,-122.67448,和合雜貨,"Wo Hop & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,和合,雜貨,Wo Hop & Co.,"Wo Hop & Co., Gen. Mdse.",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.518912,-122.675188,黃炳章醫局,"Wong Bing Chung, Physician",Health Care & Social Assistance,Physician,黃炳章,醫生,Wong Bing Chung,"Wong Bing Chung, Physician",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.52598,-122.673809,黃雲山(會所),"WONG WOON SHUN, ASSOCIATION",Other Services,Overseas Chinese Associations,黃雲山,會所,WONG WOON SHUN,"WONG WOON SHUN, ASSOCIATION",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.587978,-122.662797,燕瓊林西菜,"Yin Kin Lum, Restaurant",Accommodation & Foodservice,Foodservice,燕瓊林,餐館,Yin Kin Lum,"Yin Kin Lum, Restaurant",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.51561,-122.677033,源利洗衣,"Yuen Lee, Laundry",Other Services,Laundry Services,源利,洗衣,Yuen Lee,"Yuen Lee, Laundry",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 砵崙埠,"Portland, Oregon",,45.526002,-122.672492,源和雜貨,"Yuen Wo & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,源和,雜貨,Yuen Wo & Co.,"Yuen Wo & Co., Gen. Mdse.",砵崙埠,柯利近省,Portland,Oregon
North America,United States,柯利近省 勞士卜埠,"Roseburg, Oregon",,43.2107,-123.34277,春利衣舘,"Chan Lee, Laundry",Other Services,Laundry Services,春利,洗衣,Chan Lee,"Chan Lee, Laundry",勞士卜埠,柯利近省,Roseburg,Oregon
North America,United States,柯利近省 勞士卜埠,"Roseburg, Oregon",,43.2107,-123.34277,謙聯集貨,"Ham Lin, General Merchandise",Retail Trade,General Merchandise Stores,謙聯,雜貨,Ham Lin,"Ham Lin, General Merchandise",勞士卜埠,柯利近省,Roseburg,Oregon
North America,United States,柯利近省 勞士卜埠,"Roseburg, Oregon",,43.2107,-123.34277,打利近西菜,"Oregon, Restaurant",Accommodation & Foodservice,Foodservice,打利近,餐館,Oregon,"Oregon, Restaurant",勞士卜埠,柯利近省,Roseburg,Oregon
North America,United States,柯利近省 勞士卜埠,"Roseburg, Oregon",,43.2107,-123.34277,三利集貨,"Sam Lee, General Merchandise",Retail Trade,General Merchandise Stores,三利,雜貨,Sam Lee,"Sam Lee, General Merchandise",勞士卜埠,柯利近省,Roseburg,Oregon
North America,United States,柯利近省 勞士卜埠,"Roseburg, Oregon",,43.2107,-123.34277,楊三中磁器,"Young Sam, Chinese and Japanese Bazaar",Retail Trade,Lacquerware Stores,楊三中,磁器,Young Sam,"Young Sam, Chinese and Japanese Bazaar",勞士卜埠,柯利近省,Roseburg,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.930871,-123.042487,保和堂藥材,"Bow Wo Tong & Co., Drugs",Retail Trade,Health and Personal Care Stores,保和堂,藥材,Bow Wo Tong & Co.,"Bow Wo Tong & Co., Drugs",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.87533,-123.026076,昌利雜貨,"Chung Lee & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,昌利,雜貨,Chung Lee & Co.,"Chung Lee & Co., Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.930871,-123.042487,義合雜貨,"Gee Hop & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,義合,雜貨,Gee Hop & Co.,"Gee Hop & Co., Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.925777,-123.041426,佐治山女服,"Geo. Sun & Co., Ladies' Underwear",Retail Trade,Clothing and Clothing Accessories Stores,佐治山,女服,Geo. Sun & Co.,"Geo. Sun & Co., Ladies' Underwear",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.87533,-123.026076,合利衣館,"Hop Lee, Laundry",Other Services,Laundry Services,合利,洗衣,Hop Lee,"Hop Lee, Laundry",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.925777,-123.041426,廣泰集貨,"Kwong Tai & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,廣泰,雜貨,Kwong Tai & Co.,"Kwong Tai & Co., Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.925777,-123.041426,廣益隆雜貨,"Kwong Yick Lung, (General Merchandise)",Retail Trade,General Merchandise Stores,廣益隆,雜貨,Kwong Yick Lung,"Kwong Yick Lung, (General Merchandise)",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.939751,-123.038054,利源雜貨,"Lee Yuen & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,利源,雜貨,Lee Yuen & Co.,"Lee Yuen & Co., Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.930871,-123.042487,廣昌雑貨,"Quong Chong & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,廣昌,雜貨,Quong Chong & Co.,"Quong Chong & Co., Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.930871,-123.042487,廣興雑貨,"Quong Hing & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,廣興,雜貨,Quong Hing & Co.,"Quong Hing & Co., Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.939751,-123.038054,廣萬隆雜貨,"Quong Man Long, Gen. Mdse.",Retail Trade,General Merchandise Stores,廣萬隆,雜貨,Quong Man Long,"Quong Man Long, Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.930871,-123.042487,廣信安雜貨,"Quong Sin On, Gen. Mdse.",Retail Trade,General Merchandise Stores,廣信安,雜貨,Quong Sin On,"Quong Sin On, Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.939751,-123.038054,廣益隆雜貨,"Quong Yick Lung & Co., General Merchandise",Retail Trade,General Merchandise Stores,廣益隆,雜貨,Quong Yick Lung & Co.,"Quong Yick Lung & Co., General Merchandise",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.925777,-123.041426,雷三利雜貨,"Sun Lee Louie, Gen. Mdse.",Retail Trade,General Merchandise Stores,雷三利,雜貨,Sun Lee Louie,"Sun Lee Louie, Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.925777,-123.041426,新廣利雜貨,"Sun Wong Lee, General Merchandise",Retail Trade,General Merchandise Stores,新廣利,雜貨,Sun Wong Lee,"Sun Wong Lee, General Merchandise",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.930871,-123.042487,聚源雜貨,"Tsue Yuen, Gen. Mdse.",Retail Trade,General Merchandise Stores,聚源,雜貨,Tsue Yuen,"Tsue Yuen, Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.930871,-123.042487,永源雜貨,"Wing Yuen, Gen. Mdse.",Retail Trade,General Merchandise Stores,永源,雜貨,Wing Yuen,"Wing Yuen, Gen. Mdse.",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 西林埠,"Salem, Oregon",,44.925777,-123.041426,怡源興雜貨,"Yee Yuen Hing Co., General Merchandise",Retail Trade,General Merchandise Stores,怡源興,雜貨,Yee Yuen Hing Co.,"Yee Yuen Hing Co., General Merchandise",西林埠,柯利近省,Salem,Oregon
North America,United States,柯利近省 心打埠,"Sumpter, Oregon",,44.74367,-118.20195,國民黨會所,Chung Hwa National Club,Other Services,Political Organizations,國民黨,會所,Chung Hwa,Chung Hwa National Club,心打埠,柯利近省,Sumpter,Oregon
North America,United States,柯利近省 心打埠,"Sumpter, Oregon",,44.74367,-118.20195,隆記雜貨,"Lung Kee & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,隆記,雜貨,Lung Kee & Co.,"Lung Kee & Co., Gen. Mdse.",心打埠,柯利近省,Sumpter,Oregon
North America,United States,柯利近省 心打埠,"Sumpter, Oregon",,44.74367,-118.20195,廣才西菜,"Quong Toy, Restaurant",Accommodation & Foodservice,Foodservice,廣才,餐館,Quong Toy,"Quong Toy, Restaurant",心打埠,柯利近省,Sumpter,Oregon
North America,United States,片沙云尼省 又名片司非捏省 爹利堅汝埠,"Allegheny, Pennsylvania",,40.452181,-80.012669,沾利洗衣,"(Jim Lee), Laundry",Other Services,Laundry Services,沾利,洗衣,(Jim Lee),"(Jim Lee), Laundry",爹利堅汝埠,片沙云尼省 又名片司非捏省,Allegheny,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 爹利堅汝埠,"Allegheny, Pennsylvania",,40.456397,-80.001417,廣盛洗衣,"Quong Sing, Laundry",Other Services,Laundry Services,廣盛,洗衣,Quong Sing,"Quong Sing, Laundry",爹利堅汝埠,片沙云尼省 又名片司非捏省,Allegheny,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 爹利堅汝埠,"Allegheny, Pennsylvania",,40.448294,-80.002172,三雷洗衣,"Sam Louis, Laundry",Other Services,Laundry Services,三雷,洗衣,Sam Louis,"Sam Louis, Laundry",爹利堅汝埠,片沙云尼省 又名片司非捏省,Allegheny,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 爹利堅汝埠,"Allegheny, Pennsylvania",,40.448294,-80.002172,華勝洗衣,"Wah Sing, Laundry",Other Services,Laundry Services,華勝,洗衣,Wah Sing,"Wah Sing, Laundry",爹利堅汝埠,片沙云尼省 又名片司非捏省,Allegheny,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 爹利堅汝埠,"Allegheny, Pennsylvania",,40.455008,-80.006439,怡興洗衣,"Yee Hing & Co., Laundry",Other Services,Laundry Services,怡興,洗衣,Yee Hing & Co.,"Yee Hing & Co., Laundry",爹利堅汝埠,片沙云尼省 又名片司非捏省,Allegheny,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 爹利堅汝埠,"Allegheny, Pennsylvania",,40.454924,-80.012794,楊勝洗衣,"Young Sing, Laundry",Other Services,Laundry Services,楊勝,洗衣,Young Sing,"Young Sing, Laundry",爹利堅汝埠,片沙云尼省 又名片司非捏省,Allegheny,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 坎市積埠,"Homestead, Pennsylvania",,40.402871,-79.81985,香港洗衣,"Hong Kong, Laundry",Other Services,Laundry Services,香港,洗衣,Hong Kong,"Hong Kong, Laundry",坎市積埠,片沙云尼省 又名片司非捏省,Homestead,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 坎市積埠,"Homestead, Pennsylvania",,40.402871,-79.81985,周和洗衣,"Joe Wah, Laundry",Other Services,Laundry Services,周和,洗衣,Joe Wah,"Joe Wah, Laundry",坎市積埠,片沙云尼省 又名片司非捏省,Homestead,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 坎市積埠,"Homestead, Pennsylvania",,40.404709,-79.90395,華利洗衣,"Wah Lee, Laundry",Other Services,Laundry Services,華利,洗衣,Wah Lee,"Wah Lee, Laundry",坎市積埠,片沙云尼省 又名片司非捏省,Homestead,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 坎市積埠,"Homestead, Pennsylvania",,40.406311,-79.907925,怡利洗衣,"Yee Lee, Laundry",Other Services,Laundry Services,怡利,洗衣,Yee Lee,"Yee Lee, Laundry",坎市積埠,片沙云尼省 又名片司非捏省,Homestead,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 紐加市自路埠,"Newcastle, Pennsylvania",,41.000068,-80.347955,余德會西菜,"Yee Ark Woey, Restaurant",Accommodation & Foodservice,Foodservice,余德會,餐館,Yee Ark Woey,"Yee Ark Woey, Restaurant",紐加市自路埠,片沙云尼省 又名片司非捏省,Newcastle,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 紐加市自路埠,"Newcastle, Pennsylvania",,41.005808,-80.330958,怡盛洗衣,"Yee Sing, Laundry",Other Services,Laundry Services,怡盛,洗衣,Yee Sing,"Yee Sing, Laundry",紐加市自路埠,片沙云尼省 又名片司非捏省,Newcastle,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 紐加市自路埠,"Newcastle, Pennsylvania",,40.97869,-80.27645,裕榮洗衣,"Yee Wing, Laundry",Other Services,Laundry Services,裕榮,洗衣,Yee Wing,"Yee Wing, Laundry",紐加市自路埠,片沙云尼省 又名片司非捏省,Newcastle,Pennsylvania
North America,United States,片沙云尼省 又名片司非捏省 費城埠,"Philadelphia, Pennsylvania",,40.002497,-75.118022,福音堂教會,"Chinese Mission, (Church)",Other Services,Religious Associations,福音堂,敎會,Chinese Mission,"Chinese Mission, (Church)",費城埠,片沙云尼省 又名片司非捏省,Philadelphia,Pennsylvania
